YLPPPGVAAV:[('YLPDFPAAA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLPELVHAVV', 0.6)]
FLEPPVPAAP:[('FVPSPVPAI', 0.631578947368421), ('FLEKPVVPL', 0.631578947368421), ('FMTPPVPPPV', 0.6), ('ALVPVPAPAV', 0.6), ('FLDTPQQVAA', 0.6)]
YLEPGEVPAV:[('RLEGVALVV', 0.631578947368421), ('YLPPANTFV', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('YLAGQAEVV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
FLEPPVIPVV:[('FLEKPVVPL', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('TVFPVIVTV', 0.631578947368421), ('RLPTPIPEEV', 0.6)]
FLEPGGLVVV:[('SLPGGLVPTV', 0.7), ('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
YLPPEGVAAA:[('YLPDFPAAA', 0.7368421052631579), ('YLPPEAFAF', 0.7368421052631579), ('YVLEVDAAI', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421)]
YLEPELVPAP:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('YVLNELPSA', 0.631578947368421), ('YLQEELKKV', 0.631578947368421)]
LLEPVVVAAA:[('LLQEPIVSA', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421), ('SLLESLVLVA', 0.6)]
ILEGGGLPAP:[('ILLGGQLGL', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ELFGGVSGL', 0.5263157894736842), ('GITGGLMAI', 0.5263157894736842), ('KLEGGAQGV', 0.5263157894736842)]
ILEPEPAAAP:[('YLPDFPAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('MLAAEPPTA', 0.5263157894736842), ('SLIEAAPEF', 0.5263157894736842)]
YLEPGVPVPA:[('GLYPVPVPL', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLWNELPTVA', 0.6), ('ALVPVPAPAV', 0.6)]
FLEPGLPVAP:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421)]
ILVEGIVPPA:[('ILVGYPPKC', 0.631578947368421), ('QLLGIVPEA', 0.631578947368421), ('ILQVGVINA', 0.631578947368421), ('ILVLEPQPWL', 0.6), ('ALVPVPAPAV', 0.6)]
ILEEPGVVAA:[('ILEDEQPGL', 0.631578947368421), ('ILEIEHDPSV', 0.6), ('GIRLEGVALV', 0.6), ('LLEEGSLVQV', 0.6), ('FLEKPVVPL', 0.5263157894736842)]
ILGPGEPVAP:[('ILFGPSVAL', 0.631578947368421), ('LLGPGPVITV', 0.6), ('YILFGPSVAL', 0.6), ('VLGPCGAPAV', 0.6), ('ILILQGPPYV', 0.6)]
FLEEGLVPAV:[('LLEEGSLVQV', 0.7), ('RLEGVALVV', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLLVTAVTL', 0.631578947368421), ('ALFLLVTAV', 0.631578947368421)]
YLEPPGVVAP:[('FLEKPVVPL', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('SYLLPGAPIL', 0.6), ('YLWNELPTVA', 0.6)]
YLEEEGVVPA:[('YLNHEEGHV', 0.631578947368421), ('YLTAEILEPA', 0.6), ('VLEIEEVIQV', 0.6), ('LLEEGSLVQV', 0.6), ('RLQEGVPDM', 0.5263157894736842)]
FLEPGELLPP:[('FLNEEVLPL', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('FLATPALPPL', 0.6), ('YLEGKELHNL', 0.6)]
ILEEGGGVVP:[('KLEGGAQGV', 0.631578947368421), ('ILRIGGVVLV', 0.6), ('SLSEGGLVPI', 0.6), ('ALGTGGVPEL', 0.6), ('GIRLEGVALV', 0.6)]
YLEGGAAAAV:[('KLEGGAQGV', 0.631578947368421), ('YLGFGHDAWV', 0.6), ('VLGPCGAPAV', 0.6), ('YLAASASAEL', 0.6), ('YVLEVDAAI', 0.5263157894736842)]
FLEPGLVVVP:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEPGGVVAD:[('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEGPLVPPA:[('LLPPRLPPA', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421), ('FLQNGAPFLV', 0.6), ('SLSEGGLVPI', 0.6)]
ILEEGGVVPV:[('ILRIGGVVLV', 0.7), ('RLEGVALVV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('SLSEGGLVPI', 0.6)]
YLEEELVAAV:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('YVLEVDAAI', 0.631578947368421), ('YLQEELKKV', 0.631578947368421)]
ILEEGEVAVV:[('RLEGVALVV', 0.7368421052631579), ('GIRLEGVALV', 0.7), ('YLPELVHAVV', 0.6), ('VLEIEEVIQV', 0.6), ('LLEEGSLVQV', 0.6)]
LLEPPPLVAP:[('LLQEPIVSA', 0.631578947368421), ('LVLELPPTL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('RLLPPTPAC', 0.631578947368421), ('ILVLEPQPWL', 0.6)]
YLEPPPVVAV:[('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('WYLPELVHAV', 0.6)]
YLEGGVVAAP:[('YVLEVDAAI', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('KLEGGAQGV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
FLEPPVPVAV:[('FVPSPVPAI', 0.631578947368421), ('FLEKPVVPL', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421)]
YLEGEEVVPA:[('VLAEGENEV', 0.631578947368421), ('YLAGQAEVV', 0.631578947368421), ('YLTAEILEPA', 0.6), ('VLEIEEVIQV', 0.6), ('RLQEGVPDM', 0.5263157894736842)]
LLEPGPLVVV:[('LLGPGPVITV', 0.7), ('LLEEGSLVQV', 0.7), ('LLPGSPHRL', 0.631578947368421), ('VLLTGLHVV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421)]
LLEPGAVPVP:[('RLEGVALVV', 0.631578947368421), ('LLKEVQLPV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('GLYPVPVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
ILEPEGLAPV:[('ILYEYLAEV', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILWIGLPNV', 0.631578947368421)]
YLVPGVLPVP:[('ALVCGVPVM', 0.631578947368421), ('LLSVVLPSV', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('MLVSSVLPV', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421)]
FLEGGVVPAP:[('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ALVPVPAPAV', 0.6)]
YLEGGVVIAP:[('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('SLSEGGLVPI', 0.6), ('VLFPEGFVIA', 0.6), ('RLQEGVPDM', 0.5263157894736842)]
FLGGGVLVAA:[('ILRIGGVVLV', 0.6), ('ALGTGGVPEL', 0.6), ('ALNMNGLVAA', 0.6), ('ELFGGVSGL', 0.5263157894736842), ('KLEGGAQGV', 0.5263157894736842)]
FLEGGVVVAP:[('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('GLMVGGVVIV', 0.6)]
ILEPGLPPAP:[('LLPPRLPPA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ALSTLPPTA', 0.5263157894736842), ('ILYEHGLLC', 0.5263157894736842), ('ILYEYLAEV', 0.5263157894736842)]
FLEPGLLAAV:[('FVLAGLLGV', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421), ('FAPDGMLAV', 0.631578947368421)]
YLEGGIVAVA:[('RLEGVALVV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLPELVHAVV', 0.6), ('WYLPELVHAV', 0.6), ('GIRLEGVALV', 0.6)]
YLEEPVPVAP:[('GLYPVPVPL', 0.631578947368421), ('YLWNELPTVA', 0.6), ('YLTAEILEPA', 0.6), ('ALVPVPAPAV', 0.6), ('YASEEYVLV', 0.5263157894736842)]
LLEPPGLAVP:[('LVLELPPTL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('LLWPAPGPI', 0.631578947368421)]
ILEPGGVAPP:[('SLSEGGLVPI', 0.6), ('SLPGGLVPTV', 0.6), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('KLEGGAQGV', 0.5263157894736842)]
ILEPPPPAAA:[('YLPDFPAAA', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('MLAAEPPTA', 0.5263157894736842)]
GLEGGPVVVA:[('GLMVGGVVIV', 0.7), ('GLLGVVLFV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('ILRIGGVVLV', 0.6)]
FLEEGPVLAA:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('FLAGPTDVL', 0.631578947368421), ('FMLYELQVLA', 0.6)]
ILEPPGLVAP:[('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ILVLEPQPWL', 0.6), ('SLPGGLVPTV', 0.6)]
YLEEPGLVAA:[('YVLEVDAAI', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421)]
YLEGGLPAVA:[('YLWNELPTVA', 0.7), ('YLLGLDAPVA', 0.7), ('KLEGGAQGV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLWNELPTV', 0.631578947368421)]
LLEPPVGVVA:[('LLQEPIVSA', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEEGLVVVA:[('LLEEGSLVQV', 0.7), ('RLEGVALVV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('FLLVVSYTV', 0.631578947368421), ('LLLEEGSLV', 0.631578947368421)]
YLEGILVVAV:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('RLEGVALVV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421)]
FLEPGLVVAP:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
FLEPGGPVAA:[('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('SLPGGLVPTV', 0.6), ('FLDTPQQVAA', 0.6), ('FVLAGLLGV', 0.5263157894736842)]
FLEPPPGVVV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
YLEPGVVVAA:[('YVLEVDAAI', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLWNELPTVA', 0.6)]
YLEPELVVVP:[('YLPELVHAVV', 0.8), ('YLPELVHAV', 0.7368421052631579), ('WYLPELVHAV', 0.7), ('FLEKPVVPL', 0.631578947368421), ('YLQEELKKV', 0.631578947368421)]
YLEPPAVAPV:[('KLQEPPASVV', 0.7), ('YLPPANTFV', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421)]
YLEEGGLVAL:[('RLEGVALVV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YVGGILHVL', 0.631578947368421)]
FLEPPPPAAV:[('LLPPRLPPA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('KLQEPPASVV', 0.6), ('ALVPVPAPAV', 0.6), ('FLSEPSDAVI', 0.6)]
YLEGGVLVAA:[('YVLEVDAAI', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLELLGHVL', 0.631578947368421)]
FLEPGGLAAA:[('KLFLQEPGA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('KLEGGAQGV', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
LLEPGLVVAA:[('SLLESLVLVA', 0.7), ('LLEEGSLVQV', 0.7), ('VLLTGLHVV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421)]
ILEEGGVAVP:[('GIRLEGVALV', 0.7), ('RLEGVALVV', 0.631578947368421), ('ILRIGGVVLV', 0.6), ('SLSEGGLVPI', 0.6), ('LLEEGSLVQV', 0.6)]
YLVPPVLVVV:[('YLPELVHAVV', 0.7), ('YVLGVVTHV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('LLAVLVVTV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
YLEPPPVLAP:[('YLWNELPTVA', 0.6), ('VLDGPPTPVL', 0.6), ('FLEKPVVPL', 0.5263157894736842), ('YLEQVRQEL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
ILEPVVVVAV:[('GLDHEVVAV', 0.631578947368421), ('KILEYVVGV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421), ('VGLDHEVVAV', 0.6), ('ALMEHPAVVV', 0.6)]
YLEGGGVPAV:[('KLEGGAQGV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('YPLGPAVITL', 0.6)]
YLPPGVLVAV:[('YLPELVHAV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('RLEGVALVV', 0.631578947368421)]
YLEPEPVPVP:[('FLEKPVVPL', 0.631578947368421), ('GLYPVPVPL', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLPELVHAVV', 0.6), ('WYLPELVHAV', 0.6)]
YLEPGGLVAA:[('YVLEVDAAI', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421), ('YKLFPEPSGL', 0.6)]
FLEPGEVAVP:[('FLEKPVVPL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
FLEPGGVVVV:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEPGEVVPV:[('FLEKPVVPL', 0.7368421052631579), ('FLNEEVLPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEPGPVAVA:[('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
YLEPGGVVAV:[('RLEGVALVV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421)]
YLEGGLLPVA:[('YLWNELPTVA', 0.7), ('YLLGLDAPVA', 0.7), ('YLMEDGQLV', 0.631578947368421), ('GLLPVHWMA', 0.631578947368421), ('YLWNELPTV', 0.631578947368421)]
ILEPGVEVPP:[('FLEKPVVPL', 0.631578947368421), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('ILYEYLAEV', 0.5263157894736842), ('GIYLSGIEV', 0.5263157894736842)]
FLEPPPVAVV:[('KLQEPPASVV', 0.7), ('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEGGEPVVP:[('FLEKPVVPL', 0.7368421052631579), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('SLSEGGLVPI', 0.6)]
FLEGGLPAAA:[('SLSEGGLVPI', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('VLGTLPMQA', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('FLNEEVLPL', 0.5263157894736842)]
ILEPPPPVVA:[('LLPPRLPPA', 0.631578947368421), ('KLQEPPASVV', 0.6), ('FLEKPVVPL', 0.5263157894736842), ('RIDEVVPRA', 0.5263157894736842), ('LLQEPIVSA', 0.5263157894736842)]
FLEEEILVVA:[('FLILVSTLV', 0.631578947368421), ('FLITLVWMV', 0.631578947368421), ('RLEEEIWHL', 0.631578947368421), ('ARLEEEIWHL', 0.6), ('SLLESLVLVA', 0.6)]
YLVPPGAVLA:[('FVPPGALYA', 0.7368421052631579), ('YLVAVVGNL', 0.631578947368421), ('YLAGAVGGL', 0.631578947368421), ('YLPPANTFV', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421)]
ILPPPPVVAA:[('LLPPRLPPA', 0.631578947368421), ('ILFGPSVAL', 0.5263157894736842), ('SQWLSPPVV', 0.5263157894736842), ('LLPVVAIRV', 0.5263157894736842), ('IMCPPPMSV', 0.5263157894736842)]
FLEPVGVPAP:[('FLEKPVVPL', 0.7368421052631579), ('FLPYFVPGV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
FLEEEEVAPP:[('FLNEEVLPL', 0.631578947368421), ('FLEKPVVPL', 0.5263157894736842), ('VLAEGENEV', 0.5263157894736842), ('SLGEEKFEV', 0.5263157894736842), ('TLEEEPIQI', 0.5263157894736842)]
LLEPPGVVAP:[('FLEKPVVPL', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
FLEPGGPVVV:[('FLEKPVVPL', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
ILEPPVVVPA:[('FLEKPVVPL', 0.631578947368421), ('RIDEVVPRA', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('KILEYVVGV', 0.631578947368421), ('KLQEPPASVV', 0.6)]
ILEPGPAPPV:[('KLQEPPASV', 0.631578947368421), ('VLDGPPTPV', 0.631578947368421), ('SVLDGPPTPV', 0.6), ('KLQEPPASVV', 0.6), ('ALVPVPAPAV', 0.6)]
FLGGPLLVVA:[('FLGPEDLWV', 0.631578947368421), ('FLLTYLVAV', 0.631578947368421), ('FLQNGAPFLV', 0.6), ('LLGPGPVITV', 0.6), ('SLPGGLVPTV', 0.6)]
ILEPGVVVVA:[('RLEGVALVV', 0.631578947368421), ('ILRIGGVVLV', 0.6), ('TLNDGVVVRV', 0.6), ('ALMEHPAVVV', 0.6), ('GIRLEGVALV', 0.6)]
YLEGEVPVAP:[('YLAGQAEVV', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('YLWNELPTVA', 0.6), ('YLTAEILEPA', 0.6), ('ALVPVPAPAV', 0.6)]
FLVPPPAAPP:[('FVPSPVPAI', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('FLPWIIKAA', 0.5263157894736842), ('LLPPRLPPA', 0.5263157894736842)]
YLEGPGVVPV:[('FLEKPVVPL', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('ILRIGGVVLV', 0.6)]
ILEGPGPVVA:[('LLGPGPVITV', 0.7), ('ILFGPSVAL', 0.631578947368421), ('ILRIGGVVLV', 0.6), ('KLQEPPASVV', 0.6), ('YILFGPSVAL', 0.6)]
FLEPEGPLAA:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421)]
YLEPPGVAAA:[('YLPDFPAAA', 0.7368421052631579), ('YVLEVDAAI', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('YLWNELPTVA', 0.6)]
FLGPGPVVVV:[('LLGPGPVITV', 0.7), ('WLSPPVVVI', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('ILRIGGVVLV', 0.6)]
LLEGGLIAAV:[('KLEGGAQGV', 0.631578947368421), ('LLIGDGAGV', 0.631578947368421), ('LLLRAAATV', 0.631578947368421), ('SLLGRLARV', 0.631578947368421), ('LLGNLKINV', 0.631578947368421)]
YLEGPVGVVA:[('RLEGVALVV', 0.631578947368421), ('YLAEVSVVF', 0.631578947368421), ('YLPELVHAVV', 0.6), ('YLNGVGNFSV', 0.6), ('YLWNELPTVA', 0.6)]
YLEGPLEPAP:[('YLTAEILEPA', 0.7), ('YLLGLDAPV', 0.631578947368421), ('YLLGLDAPVA', 0.6), ('YLLEKSCAI', 0.5263157894736842), ('LLQEPIVSA', 0.5263157894736842)]
FLVGGLEVAP:[('FLTNVLHEV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('VGLDHEVVAV', 0.6), ('FLVYGSNVEA', 0.6), ('SLPGGLVPTV', 0.6)]
YLEGPPVVVA:[('YVLGVVTHV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('LLGPGPVITV', 0.6), ('YLWNELPTVA', 0.6), ('KLQEPPASVV', 0.6)]
FLEEEPVLAA:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('SLCSEEEVQL', 0.6), ('FMLYELQVLA', 0.6)]
ILEPELLVAV:[('YLPELVHAV', 0.7368421052631579), ('ILVERPELL', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('ILIPCLDLV', 0.631578947368421)]
FLEGGLLVVA:[('FVLAGLLGV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
YLEPGELVAA:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('YVLEVDAAI', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421)]
ILEPGPLPVP:[('HLAEPLDPV', 0.631578947368421), ('ILWIGLPNV', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ILVLEPQPWL', 0.6)]
YLEPEGVAAP:[('YVLEVDAAI', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421)]
YLEPPGVVVA:[('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLWNELPTVA', 0.6)]
ILEPGGVVPP:[('FLEKPVVPL', 0.631578947368421), ('ILRIGGVVLV', 0.6), ('SLSEGGLVPI', 0.6), ('SLPGGLVPTV', 0.6), ('GIRLEGVALV', 0.6)]
ILEPPPVAPA:[('LLPPRLPPA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('FVPSPVPAI', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842)]
YLEPPLPAVP:[('YLPPANTFV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('YLWNELPTV', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
YLEPPGVPAP:[('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('YLWNELPTVA', 0.6), ('ALVPVPAPAV', 0.6), ('YLLPGAPILS', 0.6)]
ILEEGGVVVP:[('ILRIGGVVLV', 0.7), ('RLEGVALVV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('SLSEGGLVPI', 0.6)]
ILEGGVVAVV:[('ILRIGGVVLV', 0.7), ('GIRLEGVALV', 0.7), ('GLDHEVVAV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6)]
YLEEGVGPVV:[('RLEGVALVV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('YLNHEEGHV', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421), ('YLAEVSVVF', 0.631578947368421)]
YLPGEGVAVV:[('YLPELVHAVV', 0.8), ('RLEGVALVV', 0.7368421052631579), ('YLPELVHAV', 0.7368421052631579), ('WYLPELVHAV', 0.7), ('YLVAVVGNL', 0.631578947368421)]
FLEGPEVAPP:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLGPEDLWV', 0.631578947368421), ('FLATPALPPL', 0.6), ('VLEPAFEIV', 0.5263157894736842)]
