YLEGPGLVPA:[('SLSEGGLVPI', 0.7), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLMGCIPLV', 0.631578947368421), ('YKLFPEPSGL', 0.6)]
YLEPGLVAAP:[('YVLEVDAAI', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421)]
FLLEGIAAAA:[('FLLESEYAA', 0.631578947368421), ('FMLRALIAA', 0.631578947368421), ('FLTILPQEI', 0.5263157894736842), ('GLFEYITAA', 0.5263157894736842), ('FLQPFLEVI', 0.5263157894736842)]
GLPPIIAAAP:[('FLPWIIKAA', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('GLFEYITAA', 0.5263157894736842), ('SLIEAAPEF', 0.5263157894736842)]
LLEPGLLPAI:[('KLLELLPGT', 0.631578947368421), ('NLLPGLRKL', 0.631578947368421), ('LLSAPGPHI', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421), ('LLSPGVRLI', 0.631578947368421)]
YLEPGILVAL:[('YLEQILFVL', 0.7368421052631579), ('RLEGVALVV', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YLGDIIYLV', 0.631578947368421)]
LLEGGGPVAP:[('KLEGGAQGV', 0.631578947368421), ('LLIGDGAGV', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('GLLIGDGAGV', 0.6), ('LLGPGPVITV', 0.6)]
ELGGGGGAAP:[('ELFGGVSGL', 0.5263157894736842), ('VLYGGITGGL', 0.5), ('VLGPCGAPAV', 0.5), ('KELFGGVSGL', 0.5), ('KLEGGAQGV', 0.42105263157894735)]
YLEPGLVPVA:[('YLIPKGTLVV', 0.7), ('YLLGLDAPVA', 0.7), ('SLPGGLVPTV', 0.7), ('RLEGVALVV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421)]
ILVPGIVLAA:[('ILQGLAFAL', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILFVGATGA', 0.631578947368421), ('ILVPGTYKI', 0.631578947368421), ('ILQVGVINA', 0.631578947368421)]
YLEPPLVAAA:[('YLPDFPAAA', 0.7368421052631579), ('YVLEVDAAI', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421)]
ILEPGGAAAV:[('KLEGGAQGV', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('ILVGGATWV', 0.631578947368421), ('VLGPCGAPAV', 0.6), ('GIRLEGVALV', 0.6)]
ILEGGAAAPP:[('ILFTELAAA', 0.631578947368421), ('KLEGGAQGV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842), ('SLIEAAPEF', 0.5263157894736842)]
QLEGGLVAPV:[('SLSEGGLVPI', 0.7), ('SLPGGLVPTV', 0.7), ('RLEGVALVV', 0.631578947368421), ('QISGLLVAV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
LLEPPGLVAP:[('LLQEPIVSA', 0.631578947368421), ('LVLELPPTL', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421)]
ILLPPGIVPV:[('LLPGHTVLV', 0.631578947368421), ('LLWPAPGPI', 0.631578947368421), ('QLLGIVPEA', 0.631578947368421), ('RLPDPQIVAV', 0.6), ('LLGPGPVITV', 0.6)]
FLEGGGIPAI:[('KLEGGAQGV', 0.5263157894736842), ('VLEPAFEIV', 0.5263157894736842), ('YLGGEDNGI', 0.5263157894736842), ('KLFGPDRAI', 0.5263157894736842), ('YLESLISAI', 0.5263157894736842)]
FLEPGLVAAA:[('KLFLQEPGA', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FYLMEDGQLV', 0.6), ('SGLLDVTAAA', 0.6)]
ILEPGIPAAP:[('EMAGIPPTL', 0.5263157894736842), ('LLQEPIVSA', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842), ('SLIEAAPEF', 0.5263157894736842)]
LLVPGEVLAA:[('ILLPEDVLT', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421), ('LLSPGVRLI', 0.631578947368421), ('LLVGSHTEV', 0.631578947368421), ('RLLSPGVRL', 0.631578947368421)]
LLEPGGVAAP:[('LLQEPIVSA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('SYLLPGAPIL', 0.6)]
LLEPPLIAPA:[('LLPPRLPPA', 0.7368421052631579), ('LLQEPIVSA', 0.631578947368421), ('LVLELPPTL', 0.631578947368421), ('RLLPPTPAC', 0.631578947368421), ('LLLSAPIYA', 0.631578947368421)]
ILEPPLVAAV:[('QISGLLVAV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421)]
GLVGIGVAPP:[('GLMVGGVVIV', 0.6), ('GLPVGSPPEL', 0.6), ('GMYVYIQGV', 0.5263157894736842), ('KQLDGIHVA', 0.5263157894736842), ('GISTGIVAI', 0.5263157894736842)]
YLLPGVVAPP:[('YLLPGAPIL', 0.7368421052631579), ('SYLLPGAPIL', 0.7), ('YLLPGAPILS', 0.7), ('LLPVVAIRV', 0.631578947368421), ('LLPGHTVLV', 0.631578947368421)]
GLEGPVVAAP:[('FLEKPVVPL', 0.631578947368421), ('GLYPVPVPL', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('VGLDHEVVAV', 0.6), ('GNLIEVVLSA', 0.6)]
YLGPVPAAPV:[('ALVPVPAPAV', 0.7), ('YLPPANTFV', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLQGVPKGV', 0.631578947368421)]
FLEPPLVGAP:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FMLYELQVLA', 0.6), ('FLLFQVAPSL', 0.6)]
FLEPPGVVAA:[('FLEKPVVPL', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421)]
ILEPPEVAIV:[('VLEPAFEIV', 0.631578947368421), ('YILPFSEVI', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421)]
LLEGGIIAAP:[('LLAKEGIIL', 0.631578947368421), ('LLAGAVIIA', 0.631578947368421), ('TLWDLGIIQA', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('GLFEYITAA', 0.5263157894736842)]
FLEPGLLPAP:[('ILFLEGFLL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FLATPALPPL', 0.6)]
ILEPIEVAVV:[('RLEGVALVV', 0.631578947368421), ('LLQEPIVSA', 0.631578947368421), ('ILSINVATV', 0.631578947368421), ('SLHPIVHVV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421)]
ILEPEVVPAP:[('FLEKPVVPL', 0.631578947368421), ('RIDEVVPRA', 0.631578947368421), ('ALVPVPAPAV', 0.6), ('VLEPAFEIV', 0.5263157894736842), ('ILYEYLAEV', 0.5263157894736842)]
ILPPGGLAAA:[('ILQGLAFAL', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421)]
FLPPPVIVAP:[('FLEKPVVPL', 0.631578947368421), ('RLPDPQIVAV', 0.6), ('LLGPGPVITV', 0.6), ('SLPSPMIVYA', 0.6), ('FVPSPVPAI', 0.5263157894736842)]
YLEPGIVAPP:[('LLQEPIVSA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('YLWNELPTVA', 0.6), ('YLLPGAPILS', 0.6)]
FLEPGGLVPV:[('SLPGGLVPTV', 0.8), ('SLSEGGLVPI', 0.7), ('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421)]
YLEPPGPAVA:[('YLPPANTFV', 0.631578947368421), ('YLPDFPAAA', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('YPLGPAVITL', 0.6)]
FLEEGGAVPV:[('KLEGGAQGV', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('SLSEGGLVPI', 0.6)]
FLEPPGLAAP:[('FLEKPVVPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('ILQGLAFAL', 0.5263157894736842)]
FLEPIVPPPP:[('FLEKPVVPL', 0.631578947368421), ('FMTPPVPPPV', 0.6), ('FVPSPVPAI', 0.5263157894736842), ('VLEPAFEIV', 0.5263157894736842), ('LLQEPIVSA', 0.5263157894736842)]
FLEGGLVIVP:[('SLSEGGLVPI', 0.7), ('FLEKPVVPL', 0.631578947368421), ('RLEGVALVV', 0.631578947368421), ('FLLCGVIYV', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421)]
FLEPPGLPAA:[('FLEKPVVPL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('FVPPGALYA', 0.631578947368421)]
LLEEGGLVPA:[('LLLEEGSLV', 0.7368421052631579), ('SLSEGGLVPI', 0.7), ('LLEEGSLVQV', 0.7), ('QLLEYEVSA', 0.631578947368421), ('QLLGIVPEA', 0.631578947368421)]
ILEPELEAAV:[('ILNLLEAGV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('YLPELVHAVV', 0.6)]
YLEGGLGAVP:[('SLSEGGLVPI', 0.7), ('KLEGGAQGV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('YINSGLGAV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
ILEGGILVPP:[('SLSEGGLVPI', 0.7), ('ILRIGGVVLV', 0.6), ('SLPGGLVPTV', 0.6), ('GIRLEGVALV', 0.6), ('ILILQGPPYV', 0.6)]
YLEPPILVAP:[('LLQEPIVSA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLEQILFVL', 0.631578947368421), ('YLPELVHAVV', 0.6)]
ILEPPGVLAP:[('ILEDEQPGL', 0.631578947368421), ('ILVLEPQPWL', 0.6), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('ILYEHGLLC', 0.5263157894736842)]
FLEGGLVPAP:[('SLSEGGLVPI', 0.7), ('FYLMEDGQLV', 0.6), ('FMLYELQVLA', 0.6), ('SLPGGLVPTV', 0.6), ('FLIENFKGLV', 0.6)]
FLEGGVVAPP:[('FLEKPVVPL', 0.631578947368421), ('FLEDVVPDT', 0.631578947368421), ('FLVSEGYVV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('FVLAGLLGV', 0.5263157894736842)]
ILGGEGVVVP:[('ILRIGGVVLV', 0.7), ('RLEGVALVV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('GLMVGGVVIV', 0.6), ('ALGTGGVPEL', 0.6)]
ILEEGLVVAP:[('LLEEGSLVQV', 0.7), ('RLEGVALVV', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('LLLEEGSLV', 0.631578947368421)]
YLEPGELGVA:[('YLPELVHAV', 0.7368421052631579), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('YLMEDGQLV', 0.631578947368421), ('YLELLGHVL', 0.631578947368421)]
YLEPGGVVAA:[('YVLEVDAAI', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLWNELPTVA', 0.6), ('SLPGGLVPTV', 0.6), ('KLEGGAQGV', 0.5263157894736842)]
ILEPGLIVAP:[('LLQEPIVSA', 0.631578947368421), ('ILPQGLTWI', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('FVIPGLKVIV', 0.6)]
ILEPLGVAAP:[('ILFTELAAA', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('ILYEYLAEV', 0.5263157894736842)]
ILEPEGLPAA:[('ILQGLAFAL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421)]
ILEGPVVAPP:[('FLEKPVVPL', 0.631578947368421), ('ILFGPSVAL', 0.631578947368421), ('YILFGPSVAL', 0.6), ('GIRLEGVALV', 0.6), ('ILWIGLPNVV', 0.6)]
LLEGGPLLAP:[('KLLELLPGT', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421), ('ILFLEGFLL', 0.631578947368421), ('ILLGGQLGL', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421)]
ILEPGEVVVV:[('KILEYVVGV', 0.631578947368421), ('ILRIGGVVLV', 0.6), ('TLNDGVVVRV', 0.6), ('ALMEHPAVVV', 0.6), ('GIRLEGVALV', 0.6)]
ILEPGVVAAP:[('FLEKPVVPL', 0.631578947368421), ('GIRLEGVALV', 0.6), ('RLQEGVPDM', 0.5263157894736842), ('YVLEVDAAI', 0.5263157894736842), ('RLEGVALVV', 0.5263157894736842)]
YLEPPGGAPA:[('YLLPGAPIL', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('ALVPVPAPAV', 0.6), ('YLLGLDAPVA', 0.6)]
ILEGPLPIPP:[('IILGQPLSI', 0.631578947368421), ('ILSGPNLFI', 0.631578947368421), ('SLGKPLPLYI', 0.6), ('SLSEGGLVPI', 0.6), ('ILLKGPNWI', 0.5263157894736842)]
ILEPPIEAAA:[('YLPDFPAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('LLQEPIVSA', 0.5263157894736842)]
YLEPGIAPVV:[('RLEGVALVV', 0.631578947368421), ('YLIARVVRI', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('YLIPKGTLVV', 0.6)]
ILVPPIVVAP:[('RLPDPQIVAV', 0.6), ('ALVPVPAPAV', 0.6), ('SLPSPMIVYA', 0.6), ('LLQEPIVSA', 0.5263157894736842), ('NLPYLIVGV', 0.5263157894736842)]
YLEIEGEGAP:[('YLTAEILEPA', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('YLIVGLQGM', 0.5263157894736842), ('YLGGEDNGI', 0.5263157894736842), ('LLIGDGAGV', 0.5263157894736842)]
YLVPPGLVAV:[('YLPELVHAV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('CLVDGTLAV', 0.631578947368421)]
ILEPPLLVAA:[('ILIPCLDLV', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('ILVLEPQPWL', 0.6)]
ILEPGVVAAV:[('RLEGVALVV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421), ('ILRIGGVVLV', 0.6)]
ILEPGGLVAP:[('SLSEGGLVPI', 0.7), ('SLPGGLVPTV', 0.7), ('ILEDEQPGL', 0.631578947368421), ('ILNELVTWA', 0.631578947368421), ('ILRIGGVVLV', 0.6)]
YLEPGVVVAV:[('RLEGVALVV', 0.631578947368421), ('LLPVVAIRV', 0.631578947368421), ('YVLGVVTHV', 0.631578947368421), ('GLDHEVVAV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
LLIGPPILAV:[('LLGPGPVITV', 0.7), ('LLFKIKPLV', 0.631578947368421), ('LLIGDGAGV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('SLLGRLARV', 0.631578947368421)]
FLEPPELAAL:[('FLEKPVVPL', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('FLPILSPAL', 0.631578947368421), ('ILVERPELL', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421)]
FLPGGLVAPL:[('SLPGGLVPTV', 0.7), ('FLLFQVAPSL', 0.7), ('FLEKPVVPL', 0.631578947368421), ('FLLVTAVTL', 0.631578947368421), ('FLQNGAPFL', 0.631578947368421)]
ILEPGGLAAV:[('KLEGGAQGV', 0.631578947368421), ('ILYEYLAEV', 0.631578947368421), ('ILQGLAFAL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('AILQGLAFA', 0.631578947368421)]
FLEGGGVPPA:[('KLEGGAQGV', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('ALGTGGVPEL', 0.6), ('FVLAGLLGV', 0.5263157894736842), ('FVPSPVPAI', 0.5263157894736842)]
ILEPPGPAPP:[('MLAAEPPTA', 0.5263157894736842), ('ILFGPSVAL', 0.5263157894736842), ('LLPPRLPPA', 0.5263157894736842), ('KLFLQEPGA', 0.5263157894736842), ('LLWPAPGPI', 0.5263157894736842)]
YLEPGIGAPP:[('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('YLLPGAPILS', 0.6), ('KLEGGAQGV', 0.5263157894736842), ('YLGGEDNGI', 0.5263157894736842)]
FLEPGVLAPP:[('FLEKPVVPL', 0.631578947368421), ('FLNEEVLPL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('MMFEVLAPL', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421)]
LLVPGGLAAP:[('YLLPGAPIL', 0.631578947368421), ('QLLPGLEAL', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('AQLLPGLEAL', 0.6), ('SYLLPGAPIL', 0.6)]
LLEPGELLAP:[('NLLPGLRKL', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421), ('LLEGYDNEL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('ALLGEYRLL', 0.631578947368421)]
ILEPGGGAAP:[('KLEGGAQGV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('SLIEAAPEF', 0.5263157894736842), ('KLFLQEPGA', 0.5263157894736842), ('SMLETGTAA', 0.5263157894736842)]
FLEGPVVVVL:[('FLEKPVVPL', 0.7368421052631579), ('FLVSEGYVV', 0.631578947368421), ('FLAGPTDVL', 0.631578947368421), ('KLFLEKPVV', 0.631578947368421), ('TLNDGVVVRV', 0.6)]
YLEPGGVAAP:[('YVLEVDAAI', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('SYLLPGAPIL', 0.6), ('YLWNELPTVA', 0.6)]
YLEGGVVVVV:[('YVLGVVTHV', 0.631578947368421), ('LMVGGVVIV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('YLVTKVVVV', 0.631578947368421), ('GLMVGGVVIV', 0.6)]
LLGPPLVLAA:[('LLFPLLWAL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('LLGPQNWPL', 0.631578947368421), ('VLLGLGVIL', 0.631578947368421), ('TLLGIPLAL', 0.631578947368421)]
YLEPGELAAP:[('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('YKLFPEPSGL', 0.6), ('YLPELVHAVV', 0.6)]
FLEGGGLAPV:[('KLEGGAQGV', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('VLGGLRPFV', 0.631578947368421), ('FLQNGAPFLV', 0.6), ('SLSEGGLVPI', 0.6)]
YLEPGPVAAA:[('YLPDFPAAA', 0.7368421052631579), ('YVLEVDAAI', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('YLWNELPTVA', 0.6), ('YILFGPSVAL', 0.6)]
YLEPGPAPAP:[('YLPDFPAAA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('SYLLPGAPIL', 0.6), ('ALVPVPAPAV', 0.6), ('YLLGLDAPVA', 0.6)]
ILEPGGLAPV:[('SLPGGLVPTV', 0.7), ('KLEGGAQGV', 0.631578947368421), ('ILYEYLAEV', 0.631578947368421), ('HLAEPLDPV', 0.631578947368421), ('ILWIGLPNV', 0.631578947368421)]
FLPPGEPAVA:[('FLPYFVPGV', 0.631578947368421), ('FLDAYPEAV', 0.631578947368421), ('YLPPEAFAF', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('ALPPEAHVL', 0.631578947368421)]
FLEPPGVAAP:[('FLPYFVPGV', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FLDTPQQVAA', 0.6)]
ILEPGLVPAV:[('SLPGGLVPTV', 0.7), ('RLEGVALVV', 0.631578947368421), ('QISGLLVAV', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421)]
LLEPGLLAAP:[('NLLPGLRKL', 0.631578947368421), ('LLFPLLWAL', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('QLLPGLEAL', 0.631578947368421)]
YLEPPLVVPP:[('FLEKPVVPL', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLIPKGTLVV', 0.6), ('YLPELVHAVV', 0.6)]
ILGPPPLLAP:[('ILVGYPPKCL', 0.6), ('VLDGPPTPVL', 0.6), ('ILINGNTPL', 0.5263157894736842), ('ILYEHGLLC', 0.5263157894736842), ('IILGQPLSI', 0.5263157894736842)]
FLEPPGPEAP:[('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FVPSPVPAI', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842), ('FLYMGFMEA', 0.5263157894736842)]
ILEPGIPAAV:[('KLQEPPASV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421), ('YIQEKISPAV', 0.6), ('KLQEPPASVV', 0.6), ('ALVPVPAPAV', 0.6)]
FLVPGPVLAP:[('FVPSPVPAI', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421), ('FLAGPTDVL', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421)]
ILEPPVVPPV:[('FLEKPVVPL', 0.631578947368421), ('WLSPPVVVI', 0.631578947368421), ('KILEYVVGV', 0.631578947368421), ('FMTPPVPPPV', 0.6), ('KLQEPPASVV', 0.6)]
YLEPGLVPAP:[('YLMEDGQLV', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLIPKGTLV', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421)]
ILEPGVGPAV:[('GIRLEGVALV', 0.7), ('RLEGVALVV', 0.631578947368421), ('KLQEPPASV', 0.631578947368421), ('ILVGGATWV', 0.631578947368421), ('ILSIPVNAV', 0.631578947368421)]
ILEPGILIAI:[('YLESLISAI', 0.631578947368421), ('ILEDEQPGL', 0.631578947368421), ('ILKEQILAL', 0.631578947368421), ('AILEFLISI', 0.631578947368421), ('AIICDLIEI', 0.5263157894736842)]
FLEGGILAAV:[('KLEGGAQGV', 0.631578947368421), ('FLHQIAAVM', 0.631578947368421), ('FYLMEDGQLV', 0.6), ('FLIENFKGLV', 0.6), ('VLGPCGAPAV', 0.6)]
YLEPGILVAV:[('YLPELVHAV', 0.7368421052631579), ('YLIPKGTLVV', 0.7), ('YLPELVHAVV', 0.7), ('WYLPELVHAV', 0.7), ('RLEGVALVV', 0.631578947368421)]
YLEPGLIIAP:[('YLESLISAI', 0.631578947368421), ('YLLPGAPIL', 0.631578947368421), ('YLLGLDAPV', 0.631578947368421), ('YKLFPEPSGL', 0.6), ('SYLLPGAPIL', 0.6)]
ILPPGAVVAA:[('KLQEPPASVV', 0.6), ('RLEGVALVV', 0.5263157894736842), ('ILQGLAFAL', 0.5263157894736842), ('FLPYFVPGV', 0.5263157894736842), ('ILFGPSVAL', 0.5263157894736842)]
FLEPPGVIAA:[('FLPYFVPGV', 0.631578947368421), ('FLPWIIKAA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FVPPGALYA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421)]
LLPPPGAPVV:[('LLGPGPVITV', 0.7), ('LLPGHTVLV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('LLWPAPGPI', 0.631578947368421), ('RLLPPTPAC', 0.631578947368421)]
YLEGGPEPIA:[('YLGGEDNGI', 0.631578947368421), ('SLSEGGLVPI', 0.6), ('YLTAEILEPA', 0.6), ('YLTPEDDMPI', 0.6), ('KLEGGAQGV', 0.5263157894736842)]
FLVPPLGVAV:[('FLVPIHLGV', 0.7368421052631579), ('FVPSPVPAI', 0.631578947368421), ('FVQTTPPLV', 0.631578947368421), ('FLLCGVIYV', 0.631578947368421), ('FLPYFVPGV', 0.631578947368421)]
ILEPPLAILA:[('ILVERPELL', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('ILLAIVTLM', 0.631578947368421), ('ILKEQILAL', 0.631578947368421), ('ILVLEPQPWL', 0.6)]
LLEEGGGAAV:[('KLEGGAQGV', 0.631578947368421), ('LLIGDGAGV', 0.631578947368421), ('FLLESEYAA', 0.631578947368421), ('LLLEEGSLV', 0.631578947368421), ('GLLIGDGAGV', 0.6)]
ILEPPIIAAI:[('FLPWIIKAA', 0.631578947368421), ('YVLEVDAAI', 0.5263157894736842), ('LLQEPIVSA', 0.5263157894736842), ('YLESLISAI', 0.5263157894736842), ('MLAAEPPTA', 0.5263157894736842)]
FLEPGPPPAP:[('LLPPRLPPA', 0.631578947368421), ('KLFLQEPGA', 0.631578947368421), ('FLMVTEPGA', 0.631578947368421), ('FVPSPVPAI', 0.5263157894736842), ('FLEKPVVPL', 0.5263157894736842)]
YLEPPLVPAP:[('LLPPRLPPA', 0.631578947368421), ('YLPELVHAV', 0.631578947368421), ('YLPELVHAVV', 0.6), ('WYLPELVHAV', 0.6), ('YLWNELPTVA', 0.6)]
YLEPPVLPVP:[('FLEKPVVPL', 0.631578947368421), ('LLKEVQLPV', 0.631578947368421), ('LLPPRLPPA', 0.631578947368421), ('YLWNELPTV', 0.631578947368421), ('YLWNELPTVA', 0.6)]
GLEPPGLAAA:[('YLPDFPAAA', 0.631578947368421), ('GLLDVTAAA', 0.631578947368421), ('ILFTELAAA', 0.631578947368421), ('MLPPNTAAA', 0.631578947368421), ('SGLLDVTAAA', 0.6)]
YLEPGLLVVA:[('YLIPKGTLVV', 0.7), ('RLEGVALVV', 0.631578947368421), ('VLAGLLGVV', 0.631578947368421), ('YLMEDGQLV', 0.631578947368421), ('VLPGLLCTV', 0.631578947368421)]
